# table produced by DamageProfiler
# using mapped file ScA038.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA038.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.009615384615384616
2	0.03
3	0.0
4	0.00909090909090909
5	0.009523809523809525
6	0.01098901098901099
7	0.0
8	0.010101010101010102
9	0.024691358024691357
10	0.012048192771084338
11	0.009345794392523364
12	0.0
13	0.0
14	0.0
15	0.0
16	0.010752688172043012
17	0.04597701149425287
18	0.010101010101010102
19	0.02197802197802198
20	0.022222222222222223
21	0.0
22	0.010638297872340425
23	0.021052631578947368
24	0.025
25	0.019417475728155338
