# table produced by DamageProfiler
# using mapped file ScA048.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA048.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.11578947368421053
2	0.016867469879518072
3	0.00404040404040404
4	0.003816793893129771
5	0.00796812749003984
6	0.001996007984031936
7	0.0038022813688212928
8	0.008264462809917356
9	0.0041928721174004195
10	0.00408997955010225
11	0.0
12	0.009596928982725527
13	0.003952569169960474
14	0.00946969696969697
15	0.00404040404040404
16	0.005802707930367505
17	0.003861003861003861
18	0.005813953488372093
19	0.006437768240343348
20	0.004073319755600814
21	0.013358778625954198
22	0.00808080808080808
23	0.006289308176100629
24	0.006
25	0.0018832391713747645
