# table produced by DamageProfiler
# using mapped file PcA026.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA026.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.03568075117370892
2	0.03722019781363873
3	0.024012930039251906
4	0.020366598778004074
5	0.020515058926233086
6	0.020330368487928845
7	0.01687486302870918
8	0.019562473706352546
9	0.018764022027330206
10	0.015391014975041598
11	0.016307756638093248
12	0.01760637182980507
13	0.01751014307068119
14	0.016938519447929738
15	0.02048841059602649
16	0.017470006314460114
17	0.01985932974762102
18	0.01626355296080067
19	0.017005391953546247
20	0.016400249117708116
21	0.017325163743925627
22	0.015335463258785943
23	0.016400425985090523
24	0.0136986301369863
25	0.01579713157347745
