# table produced by DamageProfiler
# using mapped file ScA006.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA006.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.030845771144278607
2	0.02304665542439573
3	0.008533333333333334
4	0.006728778467908903
5	0.008835758835758836
6	0.007284079084287201
7	0.005678884873515746
8	0.00881057268722467
9	0.00505902192242833
10	0.007588075880758808
11	0.008762322015334063
12	0.0032485110990795887
13	0.005988023952095809
14	0.006874669487043892
15	0.006349206349206349
16	0.006981740064446832
17	0.005350454788657036
18	0.0057561486132914706
19	0.0074309978768577496
20	0.006611570247933884
21	0.0075716603569497025
22	0.008099352051835854
23	0.007038440714672442
24	0.007111597374179431
25	0.0066815144766146995
