# table produced by DamageProfiler
# using mapped file PcA010.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA010.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.038714733542319746
2	0.029248279512969825
3	0.02496187494983546
4	0.021950530605657104
5	0.021609269133624664
6	0.020639465521355285
7	0.01885095072582294
8	0.020630611818751306
9	0.020579674496781865
10	0.02002256063169769
11	0.019166401020082883
12	0.020036357888080936
13	0.018322651673023237
14	0.0200431206579893
15	0.01869421886306987
16	0.01893683750843622
17	0.018817422337578067
18	0.020356954955684164
19	0.019699472263626474
20	0.019006966536463575
21	0.019430258538142356
22	0.01793848510501068
23	0.01903847692184625
24	0.019297258181233415
25	0.01772923344809846
