# table produced by DamageProfiler
# using mapped file PcA010.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA010.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.03376665408058687
2	0.02877697841726619
3	0.02239972217398854
4	0.01875051174977483
5	0.019755600814663953
6	0.019740801669140953
7	0.01924009700889248
8	0.01722235359028927
9	0.017323893525293677
10	0.01746417103923565
11	0.016930596285434994
12	0.015850977669790583
13	0.01669867900121516
14	0.015499649505413195
15	0.017343072536229055
16	0.017143532750059115
17	0.016673174541194845
18	0.017134139185541603
19	0.017500393267264432
20	0.01578063356900121
21	0.01492710918114144
22	0.01603385356005901
23	0.01583657587548638
24	0.017504190869751666
25	0.01541135573580533
