# table produced by DamageProfiler
# using mapped file ScA039.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA039.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.013287222424463051
2	0.00930922827846735
3	0.005836807623585467
4	0.006968215158924205
5	0.00480149900456728
6	0.0039392234102419805
7	0.0041785792830437655
8	0.004793550495696699
9	0.0029079159935379646
10	0.004081632653061225
11	0.003930560104814936
12	0.0040397423299486845
13	0.004697400043696745
14	0.003177733946964716
15	0.0043454644215100485
16	0.003925417075564278
17	0.003737085073642559
18	0.0034778828388218673
19	0.0036375661375661374
20	0.0036204059243006032
21	0.002704749540192578
22	0.00333000333000333
23	0.003318217011392545
24	0.004206212251941329
25	0.004434349989184512
