# table produced by DamageProfiler
# using mapped file ScA039.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA039.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.07844932844932845
2	0.01429889298892989
3	0.006414825374198147
4	0.00608149199270221
5	0.006928171166581763
6	0.004717464875397395
7	0.005336402636810715
8	0.00445943006308462
9	0.004229223937407486
10	0.005537561383345523
11	0.003643556110764106
12	0.004132231404958678
13	0.004072256447739376
14	0.004068857589984351
15	0.005046863734679163
16	0.004048162756902636
17	0.004707112970711297
18	0.005635566687539136
19	0.0044524541503233326
20	0.0064089094347552006
21	0.004923012464648581
22	0.005281504172388297
23	0.003564688613965192
24	0.00546448087431694
25	0.00524512952258617
