# table produced by DamageProfiler
# using mapped file ScA036.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA036.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.1111111111111111
2	0.06666666666666667
3	0.0
4	0.01818181818181818
5	0.017241379310344827
6	0.04285714285714286
7	0.024691358024691357
8	0.015625
9	0.01694915254237288
10	0.012987012987012988
11	0.0
12	0.015873015873015872
13	0.029850746268656716
14	0.013888888888888888
15	0.03389830508474576
16	0.03389830508474576
17	0.0
18	0.029850746268656716
19	0.015384615384615385
20	0.014492753623188406
21	0.06451612903225806
22	0.03389830508474576
23	0.0136986301369863
24	0.012345679012345678
25	0.014925373134328358
