# table produced by DamageProfiler
# using mapped file PaA004.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA004.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.018137847642079808
2	0.021263289555972485
3	0.01181592039800995
4	0.01557632398753894
5	0.023936170212765957
6	0.023939808481532147
7	0.02403542061986085
8	0.019476158495634655
9	0.02024584237165582
10	0.027877055039313797
11	0.0221606648199446
12	0.01556970983722576
13	0.027196652719665274
14	0.018207282913165267
15	0.026372059871703494
16	0.014830508474576272
17	0.017325017325017324
18	0.019971469329529243
19	0.026297085998578537
20	0.026573426573426574
21	0.021512838306731435
22	0.02259475218658892
23	0.015730337078651686
24	0.02180028129395218
25	0.025289017341040464
