# table produced by DamageProfiler
# using mapped file ToA037.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA037.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0
2	0.012658227848101266
3	0.012195121951219513
4	0.0
5	0.02666666666666667
6	0.014705882352941176
7	0.0625
8	0.024390243902439025
9	0.045454545454545456
10	0.028169014084507043
11	0.016666666666666666
12	0.0
13	0.0
14	0.0273972602739726
15	0.0
16	0.0
17	0.02564102564102564
18	0.028169014084507043
19	0.015384615384615385
20	0.017241379310344827
21	0.03076923076923077
22	0.030303030303030304
23	0.013888888888888888
24	0.0
25	0.015873015873015872
