# table produced by DamageProfiler
# using mapped file PcA003.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA003.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Std: strand of reads
Std	Length	Occurrences
+	30	345
+	31	292
+	32	277
+	33	272
+	34	255
+	35	258
+	36	222
+	37	230
+	38	187
+	39	183
+	40	222
+	41	178
+	42	182
+	43	171
+	44	133
+	45	128
+	46	147
+	47	132
+	48	122
+	49	113
+	50	114
+	51	114
+	52	100
+	53	98
+	54	85
+	55	76
+	56	92
+	57	66
+	58	75
+	59	84
+	60	55
+	61	60
+	62	64
+	63	45
+	64	51
+	65	52
+	66	47
+	67	52
+	68	48
+	69	37
+	70	38
+	71	36
+	72	38
+	73	29
+	74	42
+	75	25
+	76	34
+	77	44
+	78	25
+	79	24
+	80	23
+	81	25
+	82	17
+	83	28
+	84	16
+	85	22
+	86	20
+	87	12
+	88	16
+	89	16
+	90	12
+	91	10
+	92	9
+	93	14
+	94	11
+	95	11
+	96	15
+	97	7
+	98	6
+	99	5
+	100	11
+	101	8
+	102	7
+	103	8
+	104	11
+	105	9
+	106	9
+	107	5
+	108	12
+	109	7
+	110	4
+	111	3
+	112	4
+	113	5
+	114	6
+	115	3
+	116	5
+	117	2
+	118	1
+	119	2
+	120	4
+	121	6
+	122	4
+	123	3
+	124	3
+	125	6
+	126	3
+	127	4
+	128	3
+	130	4
+	131	3
+	132	2
+	133	3
+	134	3
+	135	3
+	136	2
+	140	1
+	141	3
+	142	1
+	143	2
+	145	3
+	146	1
+	148	1
+	149	1
+	150	2
+	153	1
+	156	1
+	157	1
+	159	1
+	166	1
+	167	1
+	174	1
+	188	1
+	195	1
+	206	1
-	30	318
-	31	330
-	32	305
-	33	270
-	34	245
-	35	245
-	36	239
-	37	216
-	38	211
-	39	210
-	40	189
-	41	175
-	42	182
-	43	160
-	44	170
-	45	134
-	46	131
-	47	135
-	48	116
-	49	132
-	50	105
-	51	105
-	52	91
-	53	90
-	54	80
-	55	92
-	56	64
-	57	86
-	58	67
-	59	65
-	60	63
-	61	69
-	62	59
-	63	67
-	64	57
-	65	68
-	66	49
-	67	50
-	68	41
-	69	48
-	70	53
-	71	27
-	72	35
-	73	27
-	74	28
-	75	32
-	76	37
-	77	26
-	78	23
-	79	35
-	80	18
-	81	30
-	82	25
-	83	19
-	84	18
-	85	18
-	86	13
-	87	18
-	88	13
-	89	13
-	90	16
-	91	13
-	92	16
-	93	14
-	94	12
-	95	7
-	96	13
-	97	10
-	98	13
-	99	6
-	100	5
-	101	9
-	102	3
-	103	6
-	104	10
-	105	2
-	106	6
-	107	8
-	108	7
-	109	4
-	110	4
-	111	6
-	112	3
-	113	7
-	114	3
-	115	6
-	116	4
-	117	4
-	118	2
-	119	3
-	120	4
-	121	2
-	122	2
-	123	3
-	124	4
-	125	2
-	126	5
-	127	2
-	129	2
-	130	3
-	131	1
-	132	3
-	133	3
-	135	3
-	136	3
-	137	3
-	138	2
-	139	2
-	140	1
-	141	1
-	142	2
-	143	1
-	145	1
-	146	1
-	147	1
-	148	2
-	150	1
-	152	1
-	154	1
-	160	2
-	164	1
-	170	1
-	173	1
-	208	1
