# table produced by DamageProfiler
# using mapped file ScA008.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA008.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.008771929824561403
2	0.056910569105691054
3	0.008547008547008548
4	0.02027027027027027
5	0.02564102564102564
6	0.022556390977443608
7	0.0
8	0.02459016393442623
9	0.03389830508474576
10	0.01680672268907563
11	0.017857142857142856
12	0.017241379310344827
13	0.009900990099009901
14	0.0
15	0.027522935779816515
16	0.014925373134328358
17	0.031746031746031744
18	0.035398230088495575
19	0.026785714285714284
20	0.017391304347826087
21	0.038461538461538464
22	0.019417475728155338
23	0.02459016393442623
24	0.015151515151515152
25	0.008130081300813009
