# table produced by DamageProfiler
# using mapped file RmA032.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA032.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03187250996015936
2	0.017634854771784232
3	0.015971606033717833
4	0.00676818950930626
5	0.005582137161084529
6	0.010620915032679739
7	0.00657354149548069
8	0.004842615012106538
9	0.00247320692497939
10	0.004074979625101874
11	0.0
12	0.0015661707126076742
13	0.005568814638027049
14	0.000784313725490196
15	0.003968253968253968
16	0.0015515903801396431
17	0.0015748031496062992
18	0.003971405877680699
19	0.003167062549485352
20	0.0033003300330033004
21	0.004728132387706856
22	0.004962779156327543
23	0.0038284839203675345
24	0.003278688524590164
25	0.0016051364365971107
