# table produced by DamageProfiler
# using mapped file RmA056.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA056.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.018518518518518517
2	0.008526187576126675
3	0.008359456635318705
4	0.002176278563656148
5	0.003236245954692557
6	0.003003003003003003
7	0.005504587155963303
8	0.0037313432835820895
9	0.0037105751391465678
10	0.003875968992248062
11	0.0028089887640449437
12	0.0019342359767891683
13	0.005870841487279843
14	0.003766478342749529
15	0.004393673110720563
16	0.0009643201542912247
17	0.0038204393505253103
18	0.003003003003003003
19	0.0009115770282588879
20	0.006616257088846881
21	0.0037243947858473
22	0.0019267822736030828
23	0.0058309037900874635
24	0.0019120458891013384
25	0.000966183574879227
