# table produced by DamageProfiler
# using mapped file RmA056.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA056.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.10119595216191353
2	0.018338727076591153
3	0.007259528130671506
4	0.0037735849056603774
5	0.0036429872495446266
6	0.0026642984014209592
7	0.00558659217877095
8	0.00691699604743083
9	0.0038131553860819827
10	0.0019029495718363464
11	0.007469654528478058
12	0.004690431519699813
13	0.002909796314258002
14	0.0036596523330283625
15	0.00554016620498615
16	0.0034873583260680036
17	0.005449591280653951
18	0.004604051565377533
19	0.0018501387604070306
20	0.005494505494505495
21	0.0009746588693957114
22	0.0037735849056603774
23	0.005519779208831647
24	0.005791505791505791
25	0.0027752081406105457
