# table produced by DamageProfiler
# using mapped file PcA021.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA021.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.08851674641148326
2	0.018050541516245487
3	0.022651006711409395
4	0.02040816326530612
5	0.022328548644338118
6	0.014604810996563574
7	0.020390070921985817
8	0.022747156605424323
9	0.01998262380538662
10	0.014037985136251032
11	0.014382402707275803
12	0.02528548123980424
13	0.02127659574468085
14	0.017632241813602016
15	0.013445378151260505
16	0.01014370245139476
17	0.011854360711261643
18	0.019182652210175146
19	0.011725293132328308
20	0.01380991064175467
21	0.022594142259414227
22	0.017346053772766695
23	0.017271157167530225
24	0.016088060965283656
25	0.016172506738544475
