# table produced by DamageProfiler
# using mapped file ScA002.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA002.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.006986322795919432
2	0.005389947080519573
3	0.004290205071802432
4	0.004305932437482736
5	0.004120737612032554
6	0.0037760551799014873
7	0.004146642637832065
8	0.0040878636247985755
9	0.0037319719638765334
10	0.003609865282183758
11	0.003843047230370276
12	0.00358366051290619
13	0.004003121931569274
14	0.003954897340962639
15	0.0035171375910989363
16	0.003741133851336482
17	0.0035897958144508377
18	0.0035509979236408324
19	0.0035682729558893494
20	0.0034134039789082203
21	0.003233581722200533
22	0.0033842951782254447
23	0.0034763139288239452
24	0.003614092433151927
25	0.003534996465003535
