# table produced by DamageProfiler
# using mapped file ScA002.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA002.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03272006701894574
2	0.016380451520527344
3	0.010025715874339728
4	0.008285147147665487
5	0.007016222276724712
6	0.006668970283344852
7	0.006263304046182012
8	0.005924991561106472
9	0.005496341635007739
10	0.005555992347406767
11	0.005786054569077523
12	0.00504843771319416
13	0.004870702637580138
14	0.004976663830226141
15	0.004872557276180327
16	0.004938335444838017
17	0.004915206258524409
18	0.004821675231860807
19	0.004991479017621565
20	0.004595730086598645
21	0.005303133981114001
22	0.005185803111481867
23	0.005142787996127783
24	0.0053794395414586355
25	0.005237917667565669
