# table produced by DamageProfiler
# using mapped file PcA013.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA013.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.045454545454545456
2	0.05855855855855856
3	0.025362318840579712
4	0.044673539518900345
5	0.019011406844106463
6	0.013605442176870748
7	0.016181229773462782
8	0.01597444089456869
9	0.0436241610738255
10	0.020477815699658702
11	0.018050541516245487
12	0.03215434083601286
13	0.01483679525222552
14	0.024096385542168676
15	0.028125
16	0.019867549668874173
17	0.0243161094224924
18	0.03343465045592705
19	0.015197568389057751
20	0.02359882005899705
21	0.01567398119122257
22	0.03426791277258567
23	0.03459119496855346
24	0.044585987261146494
25	0.027607361963190184
