# table produced by DamageProfiler
# using mapped file PcA017.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA017.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Std: strand of reads
Std	Length	Occurrences
+	30	222
+	31	139
+	32	102
+	33	93
+	34	111
+	35	97
+	36	97
+	37	113
+	38	115
+	39	105
+	40	102
+	41	105
+	42	112
+	43	104
+	44	102
+	45	92
+	46	104
+	47	108
+	48	105
+	49	110
+	50	95
+	51	87
+	52	84
+	53	103
+	54	67
+	55	78
+	56	76
+	57	84
+	58	67
+	59	70
+	60	91
+	61	60
+	62	59
+	63	59
+	64	57
+	65	47
+	66	56
+	67	46
+	68	38
+	69	49
+	70	45
+	71	38
+	72	44
+	73	39
+	74	38
+	75	39
+	76	40
+	77	32
+	78	31
+	79	29
+	80	30
+	81	34
+	82	32
+	83	31
+	84	30
+	85	32
+	86	30
+	87	25
+	88	31
+	89	22
+	90	21
+	91	21
-	30	201
-	31	149
-	32	95
-	33	110
-	34	114
-	35	122
-	36	98
-	37	91
-	38	97
-	39	106
-	40	111
-	41	112
-	42	119
-	43	85
-	44	98
-	45	90
-	46	96
-	47	96
-	48	97
-	49	81
-	50	96
-	51	77
-	52	98
-	53	88
-	54	68
-	55	80
-	56	77
-	57	84
-	58	78
-	59	70
-	60	72
-	61	50
-	62	63
-	63	63
-	64	49
-	65	59
-	66	54
-	67	49
-	68	48
-	69	39
-	70	40
-	71	43
-	72	43
-	73	34
-	74	46
-	75	34
-	76	35
-	77	42
-	78	30
-	79	35
-	80	40
-	81	27
-	82	33
-	83	31
-	84	36
-	85	25
-	86	26
-	87	29
-	88	25
-	89	22
-	90	27
-	91	26
