# table produced by DamageProfiler
# using mapped file PcA017.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA017.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.023635340461451885
2	0.02578616352201258
3	0.02510460251046025
4	0.02219626168224299
5	0.021101992966002344
6	0.01762917933130699
7	0.025215252152521524
8	0.022933011466505733
9	0.02145922746781116
10	0.021893491124260357
11	0.024783147459727387
12	0.017931858936043037
13	0.018607442977190875
14	0.018912529550827423
15	0.012389380530973451
16	0.02332535885167464
17	0.017543859649122806
18	0.023058252427184466
19	0.019755955839628123
20	0.015448603683897801
21	0.01936619718309859
22	0.020581113801452784
23	0.01653398652786283
24	0.016587677725118485
25	0.015596880623875225
