# table produced by DamageProfiler
# using mapped file PcA014.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA014.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.050955414012738856
2	0.019704433497536946
3	0.024271844660194174
4	0.009876543209876543
5	0.022779043280182234
6	0.031180400890868598
7	0.02278481012658228
8	0.036458333333333336
9	0.023696682464454975
10	0.012224938875305624
11	0.02406417112299465
12	0.014814814814814815
13	0.011389521640091117
14	0.017817371937639197
15	0.013953488372093023
16	0.028824833702882482
17	0.016241299303944315
18	0.022988505747126436
19	0.029082774049217
20	0.01485148514851485
21	0.0170316301703163
22	0.03051643192488263
23	0.012315270935960592
24	0.02403846153846154
25	0.01805869074492099
