# table produced by DamageProfiler
# using mapped file ToA038.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA038.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.05555555555555555
2	0.0
3	0.07142857142857142
4	0.0
5	0.08333333333333333
6	0.06666666666666667
7	0.0
8	0.07142857142857142
9	0.0
10	0.0
11	0.0
12	0.08333333333333333
13	0.0
14	0.0
15	0.0625
16	0.1
17	0.0
18	0.11764705882352941
19	0.07142857142857142
20	0.14285714285714285
21	0.058823529411764705
22	0.0
23	0.0
24	0.058823529411764705
25	0.058823529411764705
