# table produced by DamageProfiler
# using mapped file PaA016.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA016.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.1583710407239819
2	0.027700831024930747
3	0.011160714285714286
4	0.007594936708860759
5	0.018475750577367205
6	0.0234375
7	0.007462686567164179
8	0.0199501246882793
9	0.00954653937947494
10	0.012254901960784314
11	0.010362694300518135
12	0.012594458438287154
13	0.009592326139088728
14	0.013544018058690745
15	0.02531645569620253
16	0.01078167115902965
17	0.007042253521126761
18	0.018604651162790697
19	0.007352941176470588
20	0.01818181818181818
21	0.012531328320802004
22	0.016706443914081145
23	0.01808785529715762
24	0.014778325123152709
25	0.02
