# table produced by DamageProfiler
# using mapped file ScA043.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA043.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.01893232531062092
2	0.011590515565921057
3	0.00769305050374996
4	0.007019155077407505
5	0.005610555673348229
6	0.005326404676843131
7	0.005048755135375935
8	0.004940959718616532
9	0.005035662395984678
10	0.004367529226323394
11	0.004775549188156638
12	0.004388634397924208
13	0.004301765650080257
14	0.004485969243678495
15	0.004261409320425819
16	0.004578399016372225
17	0.0050357848375918906
18	0.004864298944994765
19	0.004912246458140178
20	0.0043256252642534234
21	0.004400263373428191
22	0.004516682585679364
23	0.005041744346275432
24	0.004331813683339553
25	0.004600551413609149
