# table produced by DamageProfiler
# using mapped file ScA043.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA043.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.0096164724516348
2	0.0076589623466749605
3	0.006053787635272688
4	0.004781755762628739
5	0.0042420569647649555
6	0.004218122681303044
7	0.004114738553237605
8	0.0038233575423658067
9	0.004101104787412119
10	0.0035358782719442303
11	0.0037891378049591173
12	0.003986247446310229
13	0.0033549765485470116
14	0.0033066684480368745
15	0.0037226617031177293
16	0.0037376036146779847
17	0.003644875438889818
18	0.0037325923942153187
19	0.003939875513177062
20	0.0034755712242658062
21	0.0031788522670235905
22	0.003918744661966406
23	0.003351862606819879
24	0.0037027153245713525
25	0.0036009250082590025
