# table produced by DamageProfiler
# using mapped file RmA006.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA006.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.009664301934620733
2	0.006620197438633938
3	0.004453681710213777
4	0.0033913070532964125
5	0.0022138725620118177
6	0.00276260739037399
7	0.0020077720207253885
8	0.0022432094149774868
9	0.0018969794250693127
10	0.00200816220768284
11	0.001815029089082276
12	0.0017893701739396773
13	0.0023484514897989138
14	0.0017129375262596555
15	0.0017551487045714379
16	0.001617992071838848
17	0.0018877361687023024
18	0.001865399276549498
19	0.00163958142450692
20	0.0016467815108413117
21	0.0018621069335146864
22	0.0017836873682503648
23	0.0015168140450526045
24	0.0016470208299693202
25	0.0018113038181643316
