# table produced by DamageProfiler
# using mapped file PaA011.BuffaloCape_Human_nc.Target.rmdup.noMicro_SCR_089.bam
# Sample ID: PaA011.BuffaloCape_Human_nc.Target.rmdup.noMicro_SCR_089.bam
pos	3pG>A
1	0.0
2	0.05263157894736842
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.05263157894736842
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.09523809523809523
17	0.047619047619047616
18	0.05
19	0.05555555555555555
20	0.047619047619047616
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
