# table produced by DamageProfiler
# using mapped file ScA032.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA032.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.09910843873108025
2	0.01123034689293736
3	0.0067753546474698285
4	0.004732200473220047
5	0.0053890924768269025
6	0.00605929452499459
7	0.004238233325897837
8	0.004511617414843221
9	0.0055666889334224
10	0.005666364460562103
11	0.0042109929078014184
12	0.0053309640159928924
13	0.006375027478566718
14	0.004870489262785035
15	0.003966505068312032
16	0.0039946737683089215
17	0.004329004329004329
18	0.005740781629498786
19	0.004454342984409799
20	0.006012454369765944
21	0.004182258419546555
22	0.00465219317678334
23	0.005076142131979695
24	0.004719101123595505
25	0.005069429138197046
