# table produced by DamageProfiler
# using mapped file ScA027.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA027.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.04086845466155811
2	0.012838801711840228
3	0.008032128514056224
4	0.010914051841746248
5	0.006329113924050633
6	0.004005340453938585
7	0.011889035667107
8	0.008670520231213872
9	0.009259259259259259
10	0.005141388174807198
11	0.007471980074719801
12	0.004021447721179625
13	0.00922266139657444
14	0.0038363171355498722
15	0.005154639175257732
16	0.00535475234270415
17	0.0053404539385847796
18	0.0037593984962406013
19	0.010752688172043012
20	0.005215123859191656
21	0.005161290322580645
22	0.007832898172323759
23	0.005405405405405406
24	0.003865979381443299
25	0.005298013245033113
