# table produced by DamageProfiler
# using mapped file ScA028.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA028.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.02734217933252915
2	0.013208487610367416
3	0.007642166779051472
4	0.00625
5	0.005521115846571096
6	0.005813210680976108
7	0.004068480666579872
8	0.004761138812932282
9	0.004257089814992638
10	0.004478082623777988
11	0.004967459993083284
12	0.004380436152779528
13	0.004286029434937443
14	0.004196337741607325
15	0.0040687588708405616
16	0.004519490301927061
17	0.004951900331178048
18	0.0040966944991712795
19	0.004238092225947245
20	0.004166004134202576
21	0.004831372549019608
22	0.004930339080094153
23	0.0049147060688693005
24	0.0047175785207700105
25	0.004740391957241029
