# table produced by DamageProfiler
# using mapped file ScA007.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA007.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.07017543859649122
2	0.03636363636363636
3	0.014492753623188406
4	0.0
5	0.020833333333333332
6	0.06
7	0.019230769230769232
8	0.0196078431372549
9	0.022222222222222223
10	0.021739130434782608
11	0.034482758620689655
12	0.038461538461538464
13	0.0
14	0.025
15	0.037037037037037035
16	0.044444444444444446
17	0.041666666666666664
18	0.022222222222222223
19	0.0
20	0.022222222222222223
21	0.041666666666666664
22	0.0
23	0.02040816326530612
24	0.04
25	0.03508771929824561
