# table produced by DamageProfiler
# using mapped file ScA007.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA007.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03076923076923077
2	0.03278688524590164
3	0.0
4	0.016666666666666666
5	0.0
6	0.018518518518518517
7	0.0
8	0.0
9	0.017241379310344827
10	0.015873015873015872
11	0.0
12	0.0
13	0.0
14	0.016666666666666666
15	0.0
16	0.0
17	0.057971014492753624
18	0.03636363636363636
19	0.0196078431372549
20	0.01639344262295082
21	0.0
22	0.034482758620689655
23	0.0
24	0.0
25	0.0
