# table produced by DamageProfiler
# using mapped file PaA002.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA002.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.045454545454545456
2	0.05063291139240506
3	0.02631578947368421
4	0.025974025974025976
5	0.04285714285714286
6	0.0136986301369863
7	0.013513513513513514
8	0.047619047619047616
9	0.0
10	0.02531645569620253
11	0.025
12	0.0
13	0.028985507246376812
14	0.04597701149425287
15	0.013157894736842105
16	0.0
17	0.02702702702702703
18	0.014084507042253521
19	0.08
20	0.0125
21	0.0
22	0.0
23	0.03125
24	0.02666666666666667
25	0.015873015873015872
