# table produced by DamageProfiler
# using mapped file PaA007.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA007.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.025974025974025976
2	0.013157894736842105
3	0.04
4	0.0
5	0.02631578947368421
6	0.013333333333333334
7	0.0
8	0.0
9	0.0
10	0.0
11	0.028985507246376812
12	0.0
13	0.02531645569620253
14	0.023255813953488372
15	0.05
16	0.015873015873015872
17	0.04918032786885246
18	0.046153846153846156
19	0.012658227848101266
20	0.07575757575757576
21	0.0
22	0.03076923076923077
23	0.03614457831325301
24	0.058823529411764705
25	0.04054054054054054
