# table produced by DamageProfiler
# using mapped file PaA013.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA013.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.026509186351706036
2	0.03085966201322557
3	0.020337168852020335
4	0.02034987504462692
5	0.02173314993122421
6	0.019496632399858205
7	0.02133405347015933
8	0.020112914608327453
9	0.01695364238410596
10	0.018631436314363144
11	0.01989389920424403
12	0.021212121212121213
13	0.019909742500663657
14	0.021852237252861603
15	0.018201575658788372
16	0.029589778076664425
17	0.015898679601185663
18	0.020468801584681413
19	0.016490943498242767
20	0.021220159151193633
21	0.02236770321876705
22	0.02104911460073505
23	0.018015521064301553
24	0.02212537713711029
25	0.015770205575894116
