# table produced by DamageProfiler
# using mapped file PcA004.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA004.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.021739130434782608
2	0.047619047619047616
3	0.04838709677419355
4	0.0
5	0.017857142857142856
6	0.044444444444444446
7	0.02564102564102564
8	0.02040816326530612
9	0.025
10	0.025
11	0.0
12	0.022727272727272728
13	0.044444444444444446
14	0.023255813953488372
15	0.07317073170731707
16	0.05714285714285714
17	0.06666666666666667
18	0.0
19	0.02631578947368421
20	0.05263157894736842
21	0.037037037037037035
22	0.058823529411764705
23	0.0
24	0.0
25	0.0
