# table produced by DamageProfiler
# using mapped file PcA004.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA004.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.08
2	0.058823529411764705
3	0.0
4	0.0
5	0.05405405405405406
6	0.09302325581395349
7	0.023809523809523808
8	0.06382978723404255
9	0.0
10	0.023809523809523808
11	0.06666666666666667
12	0.02564102564102564
13	0.02564102564102564
14	0.07142857142857142
15	0.023809523809523808
16	0.0
17	0.024390243902439025
18	0.025
19	0.021739130434782608
20	0.04878048780487805
21	0.022727272727272728
22	0.02702702702702703
23	0.027777777777777776
24	0.02857142857142857
25	0.0
