# table produced by DamageProfiler
# using mapped file ScA029.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA029.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.04760755062233546
2	0.011920605618283031
3	0.007309054929622419
4	0.005721111936202499
5	0.005126377187297472
6	0.005013949314240007
7	0.004476888230566386
8	0.004605936540429887
9	0.004340672570159716
10	0.004662142612904074
11	0.004321076163040787
12	0.0038572120820545954
13	0.004089780733308704
14	0.004237011928818199
15	0.003938898406271089
16	0.004349799040580838
17	0.004351201309926871
18	0.00427617042293795
19	0.004210305411095007
20	0.004660578406420663
21	0.004179918218991368
22	0.004365247418314493
23	0.004347882940607265
24	0.0044237089892119
25	0.004336237160317254
