# table produced by DamageProfiler
# using mapped file PcA011.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA011.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.052884615384615384
2	0.041666666666666664
3	0.02973977695167286
4	0.040955631399317405
5	0.010416666666666666
6	0.027874564459930314
7	0.020477815699658702
8	0.023255813953488372
9	0.025236593059936908
10	0.026143790849673203
11	0.016286644951140065
12	0.027586206896551724
13	0.02356902356902357
14	0.030100334448160536
15	0.015197568389057751
16	0.01791044776119403
17	0.012738853503184714
18	0.01597444089456869
19	0.025477707006369428
20	0.034129692832764506
21	0.021538461538461538
22	0.018518518518518517
23	0.015873015873015872
24	0.02631578947368421
25	0.012269938650306749
