# table produced by DamageProfiler
# using mapped file ToA003.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA003.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.012578616352201259
2	0.010810810810810811
3	0.018779342723004695
4	0.0
5	0.0
6	0.0
7	0.009433962264150943
8	0.0
9	0.0
10	0.0
11	0.015544041450777202
12	0.0
13	0.010256410256410256
14	0.00966183574879227
15	0.0
16	0.004310344827586207
17	0.00510204081632653
18	0.00966183574879227
19	0.004629629629629629
20	0.009433962264150943
21	0.0
22	0.0045662100456621
23	0.0136986301369863
24	0.0
25	0.004347826086956522
