# table produced by DamageProfiler
# using mapped file ScA031.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA031.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.025323153677526647
2	0.012525768341303643
3	0.007509268366497692
4	0.005831375272305248
5	0.005728569940631184
6	0.004922457047285997
7	0.004866180048661801
8	0.004419715086223906
9	0.004406839414771726
10	0.0047085723143698655
11	0.00424632511165731
12	0.004102836845754228
13	0.004150402218613177
14	0.004768744613616776
15	0.004448517479046146
16	0.004297966841520848
17	0.004170831090951026
18	0.004210667664182469
19	0.004790915575777439
20	0.004153726334817265
21	0.004201559480429579
22	0.00455797261378139
23	0.004853809038657465
24	0.004316948842229011
25	0.004512783011152059
