# table produced by DamageProfiler
# using mapped file ScA042.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA042.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.008821653794373982
2	0.00708997808368598
3	0.005255567450872831
4	0.004476314645806171
5	0.004499647669097609
6	0.0040293947650895875
7	0.003690673856219895
8	0.003420240641274713
9	0.0035808964476528407
10	0.003766679249618408
11	0.0033161656936517942
12	0.003408182900379955
13	0.003491568234157938
14	0.0033885728419490477
15	0.0034536532793376824
16	0.003806710968906391
17	0.0033665093455277594
18	0.0037724114792599198
19	0.0036943386312885853
20	0.0033546037630616298
21	0.0034430305211161634
22	0.0031688955660090796
23	0.003758538418799229
24	0.0033831154009195553
25	0.003130463064601374
