# table produced by DamageProfiler
# using mapped file ScA042.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA042.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0412548242494946
2	0.01293118888132679
3	0.009928936707179386
4	0.0077483520296056435
5	0.007591712788362639
6	0.00674432863274065
7	0.006266883672544841
8	0.006379085410277698
9	0.006236008954269267
10	0.006194727356553083
11	0.005390343821007414
12	0.005153588348976214
13	0.005143504593288175
14	0.005412841782880352
15	0.005056350398515928
16	0.005673390985792208
17	0.00532994923857868
18	0.005174591533227397
19	0.005440598629230555
20	0.005336415502655912
21	0.00499565418700805
22	0.005128205128205128
23	0.005394381948556016
24	0.0055154613753308455
25	0.005205330522015583
