# table produced by DamageProfiler
# using mapped file PaA028.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA028.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0945945945945946
2	0.022099447513812154
3	0.02185792349726776
4	0.02072538860103627
5	0.022598870056497175
6	0.016042780748663103
7	0.006493506493506494
8	0.024242424242424242
9	0.016042780748663103
10	0.012738853503184714
11	0.01744186046511628
12	0.0056179775280898875
13	0.005434782608695652
14	0.01092896174863388
15	0.006024096385542169
16	0.0273972602739726
17	0.011834319526627219
18	0.018072289156626505
19	0.023668639053254437
20	0.02564102564102564
21	0.0058823529411764705
22	0.011299435028248588
23	0.027932960893854747
24	0.018404907975460124
25	0.02512562814070352
