# table produced by DamageProfiler
# using mapped file PcA018.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA018.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03908311345646438
2	0.0277337559429477
3	0.0215
4	0.01728395061728395
5	0.015086206896551725
6	0.01972453664342799
7	0.01835985312117503
8	0.017250392054364874
9	0.01830460280789053
10	0.016274238227146815
11	0.01876398691685316
12	0.01910499139414802
13	0.013650151668351871
14	0.015601153128709513
15	0.014950445153704015
16	0.01733102253032929
17	0.01678082191780822
18	0.01712558764271323
19	0.01554585152838428
20	0.014591109602986088
21	0.02002396029436933
22	0.01662952168695354
23	0.01612064482579303
24	0.01716148961729878
25	0.015080603224128965
