# table produced by DamageProfiler
# using mapped file PcA018.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA018.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.03870802358369649
2	0.029166666666666667
3	0.02576021692814255
4	0.0212890625
5	0.019585030056234246
6	0.020496427228281308
7	0.019455252918287938
8	0.020182175388462224
9	0.017238283354282635
10	0.018606348048157608
11	0.0170018281535649
12	0.019420967451897142
13	0.018474043968224645
14	0.01809299800977022
15	0.017031193976335603
16	0.01810035842293907
17	0.0201765447667087
18	0.014202023788389846
19	0.013169603132229934
20	0.017351274787535412
21	0.01616341030195382
22	0.021403312860599294
23	0.020491046704818165
24	0.017476788640087382
25	0.01769436997319035
