# table produced by DamageProfiler
# using mapped file ToA008.ElandCommon_Human_nc.Target.rmdup.noMicro_BEST_019.bam
# Sample ID: ToA008.ElandCommon_Human_nc.Target.rmdup.noMicro_BEST_019.bam
pos	5pC>T
1	0.0
2	0.0
3	0.0
4	0.0
5	0.16666666666666666
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.058823529411764705
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.058823529411764705
22	0.0
23	0.08333333333333333
24	0.06666666666666667
25	0.0
