# table produced by DamageProfiler
# using mapped file ScA037.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA037.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.028901734104046242
2	0.014184397163120567
3	0.0056657223796034
4	0.00625
5	0.010033444816053512
6	0.006493506493506494
7	0.0029940119760479044
8	0.014164305949008499
9	0.006369426751592357
10	0.006309148264984227
11	0.003105590062111801
12	0.006134969325153374
13	0.003367003367003367
14	0.0030303030303030303
15	0.011299435028248588
16	0.003067484662576687
17	0.0058823529411764705
18	0.0029498525073746312
19	0.0
20	0.0029585798816568047
21	0.002932551319648094
22	0.006042296072507553
23	0.003048780487804878
24	0.006060606060606061
25	0.008450704225352112
