# table produced by DamageProfiler
# using mapped file RmA005.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA005.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.011763453451855007
2	0.007431705191943007
3	0.005578800557880056
4	0.0040349378144878
5	0.002680717322980218
6	0.002642007926023778
7	0.002572440906664078
8	0.0018560125036631825
9	0.001839213978026233
10	0.001901511457825451
11	0.0027864685177942904
12	0.00154641666263954
13	0.002056404230317274
14	0.002116096763333814
15	0.0020104351156000192
16	0.0022144129398738747
17	0.001605214515030645
18	0.0025320153868627357
19	0.001727364329926587
20	0.0017296881756594436
21	0.0021047596268835207
22	0.00237380098827633
23	0.0019433513093329447
24	0.001928175463967221
25	0.0014513085965845872
