# table produced by DamageProfiler
# using mapped file RmA005.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA005.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.07197549770290965
2	0.01838170104616112
3	0.01086896551724138
4	0.006840148698884758
5	0.006691336746590967
6	0.004648910411622276
7	0.0042933280694828265
8	0.004425438814579086
9	0.0040013831941905845
10	0.0040546411159916975
11	0.002835856765200673
12	0.0024165095935430865
13	0.0031393383240763103
14	0.00292169848071679
15	0.0036684848192305836
16	0.0027294928889527365
17	0.003239531960158592
18	0.0032769505084092334
19	0.0038980655849534668
20	0.00290627270525551
21	0.0029182414007558723
22	0.004001928640308582
23	0.0027875234296150333
24	0.0035588923556942277
25	0.003583173808471997
