# table produced by DamageProfiler
# using mapped file RmA035.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA035.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.025329280648429583
2	0.022050716648291068
3	0.011615628299894404
4	0.00946372239747634
5	0.009193054136874362
6	0.00910010111223458
7	0.007077856420626896
8	0.002044989775051125
9	0.007376185458377239
10	0.006756756756756757
11	0.005946481665014866
12	0.009018036072144289
13	0.001943634596695821
14	0.006042296072507553
15	0.006679389312977099
16	0.004214963119072708
17	0.0031446540880503146
18	0.001990049751243781
19	0.00881488736532811
20	0.00408997955010225
21	0.007253886010362694
22	0.0031746031746031746
23	0.006437768240343348
24	0.003134796238244514
25	0.006692160611854685
