# table produced by DamageProfiler
# using mapped file RmA035.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA035.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.020602218700475437
2	0.009485094850948509
3	0.008443908323281062
4	0.007237635705669481
5	0.005656108597285068
6	0.004371584699453552
7	0.0031914893617021275
8	0.0010298661174047373
9	0.004940711462450593
10	0.004259850905218318
11	0.002074688796680498
12	0.002081165452653486
13	0.001040582726326743
14	0.0009861932938856016
15	0.004132231404958678
16	0.005470459518599562
17	0.0030120481927710845
18	0.003
19	0.0020242914979757085
20	0.005946481665014866
21	0.0040858018386108275
22	0.0029615004935834156
23	0.0020470829068577278
24	0.0020470829068577278
25	0.004077471967380225
