# table produced by DamageProfiler
# using mapped file ScA034.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA034.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.007177033492822967
2	0.006792058516196447
3	0.006342494714587738
4	0.0047169811320754715
5	0.003696098562628337
6	0.00448796409628723
7	0.006893755068937551
8	0.00477516912057302
9	0.0027279812938425566
10	0.005546751188589541
11	0.00397456279809221
12	0.0033809166040570998
13	0.0019120458891013384
14	0.003816793893129771
15	0.00384172109104879
16	0.006870229007633588
17	0.004286827747466875
18	0.002242152466367713
19	0.004705882352941176
20	0.0056667925953910086
21	0.002751572327044025
22	0.0027269185820023374
23	0.004561003420752566
24	0.002325581395348837
25	0.00351288056206089
