# table produced by DamageProfiler
# using mapped file RmA009.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA009.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.009702857142857143
2	0.006042234884286139
3	0.004319739116512056
4	0.003264171676039041
5	0.002548956009212936
6	0.002219026645079761
7	0.002131204711899872
8	0.002234211452668482
9	0.0019462475266437682
10	0.0021045070928353386
11	0.0019885773252022614
12	0.0019134315037929496
13	0.0019761705565011682
14	0.001947566619714261
15	0.001955315294591253
16	0.0018255337075617423
17	0.0018178992601908975
18	0.0017853986849366455
19	0.001680307875765624
20	0.0018027159480990523
21	0.0017331585731772045
22	0.0017593320306585238
23	0.0017553661217942942
24	0.0018574246591121799
25	0.0018353744271163155
