# table produced by DamageProfiler
# using mapped file PaA005.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA005.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.046511627906976744
2	0.0
3	0.02631578947368421
4	0.0
5	0.023809523809523808
6	0.01818181818181818
7	0.0
8	0.0
9	0.0
10	0.0196078431372549
11	0.0
12	0.0425531914893617
13	0.08333333333333333
14	0.02040816326530612
15	0.0
16	0.0
17	0.0
18	0.022222222222222223
19	0.0
20	0.022727272727272728
21	0.0
22	0.043478260869565216
23	0.038461538461538464
24	0.0
25	0.0
