# table produced by DamageProfiler
# using mapped file RmA039.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA039.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.0
2	0.004454342984409799
3	0.00847457627118644
4	0.0
5	0.0038314176245210726
6	0.003745318352059925
7	0.0037105751391465678
8	0.003676470588235294
9	0.008865248226950355
10	0.0016778523489932886
11	0.0036900369003690036
12	0.007462686567164179
13	0.006012024048096192
14	0.007633587786259542
15	0.007155635062611807
16	0.0035398230088495575
17	0.0036968576709796672
18	0.0
19	0.005415162454873646
20	0.0038022813688212928
21	0.0038022813688212928
22	0.007352941176470588
23	0.0037735849056603774
24	0.0017953321364452424
25	0.0017241379310344827
