# table produced by DamageProfiler
# using mapped file RmA008.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA008.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.13817119748371154
2	0.023139312977099237
3	0.015935385287055227
4	0.009292622795372654
5	0.0061057050181263115
6	0.0065486725663716815
7	0.003963249864889209
8	0.0034339418037231157
9	0.0041115480872363245
10	0.005216765605324698
11	0.002831858407079646
12	0.004295686414891713
13	0.0039768618944323935
14	0.004210526315789474
15	0.005515032912293186
16	0.0028303555634176542
17	0.006285919540229885
18	0.002797691904179052
19	0.0031960227272727275
20	0.003288271830471319
21	0.004086709310589908
22	0.0032426589803638984
23	0.003485598972665566
24	0.004944149423182567
25	0.003415423332734136
