# table produced by DamageProfiler
# using mapped file ScA030.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA030.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.010076112570763022
2	0.008130265936910953
3	0.005994372629776128
4	0.0048185483870967745
5	0.004620708639742027
6	0.004129726452981738
7	0.003892300425129901
8	0.004475017567217723
9	0.0034769604635947284
10	0.0036212169540499467
11	0.004031350783769594
12	0.0036550798150082053
13	0.004038345410628019
14	0.0034436687303588567
15	0.004152637485970819
16	0.003535618078419635
17	0.003746086178619353
18	0.0031016102371710344
19	0.0034720277762222097
20	0.003443500393008197
21	0.0034438226431338786
22	0.0032913916003686357
23	0.003810733566211496
24	0.0037476227765969347
25	0.0036001261899901646
