# table produced by DamageProfiler
# using mapped file ScA003.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA003.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.01056168987037926
2	0.006539000467071462
3	0.004828797190517998
4	0.00449034575662326
5	0.003017241379310345
6	0.0034482758620689655
7	0.003950834064969272
8	0.005083179297597043
9	0.0022655188038060714
10	0.004820333041191937
11	0.005316792202038104
12	0.005909090909090909
13	0.005142589995324918
14	0.004122766834631242
15	0.002776492364645997
16	0.004837291116974494
17	0.006669630947087594
18	0.0049261083743842365
19	0.007791017415215398
20	0.0031194295900178253
21	0.0037088548910523874
22	0.004970628106642567
23	0.004107713372889092
24	0.0032497678737233053
25	0.003120820329915292
