# table produced by DamageProfiler
# using mapped file ScA003.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA003.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.027169505271695052
2	0.016143497757847534
3	0.010135135135135136
4	0.0049301561216105174
5	0.004268032437046522
6	0.0060949063996517195
7	0.004008908685968819
8	0.005847953216374269
9	0.0043159257660768235
10	0.003909643788010426
11	0.0034542314335060447
12	0.005237887385421213
13	0.004484304932735426
14	0.007017543859649123
15	0.006161971830985915
16	0.006711409395973154
17	0.005148005148005148
18	0.008764241893076249
19	0.005256241787122208
20	0.005684302579798863
21	0.00516795865633075
22	0.00519705500216544
23	0.004845814977973568
24	0.005279366476022877
25	0.007032967032967033
